X,a,b,c,d,e,f,g,h
8,9,27,29,13,36,108,412,148
7,13,14,33,57,102,146,230,144
6,6,20,32,77,89,89,87,36
5,2,9,12,36,32,37,21,10
4,5,5,4,7,10,10,9,3
3,1,5,5,1,1,2,3,2
2,0,3,0,0,2,0,1,0
1,0,0,0,0,0,0,0,0
