X,a,b,c,d,e,f,g,h
8,7,76,31,42,94,95,39,2
7,20,31,88,425,196,50,54,60
6,55,181,319,63,132,608,148,26
5,100,14,197,184,174,93,23,95
4,38,82,82,89,117,60,95,29
3,6,16,24,33,22,6,3,6
2,4,9,7,11,6,8,4,0
1,5,0,0,2,1,0,0,0
