X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,1,0,1,2,1,2,1
6,4,5,16,23,11,16,9,6
5,77,119,222,781,810,110,111,104
4,650,416,1463,2221,2125,763,339,303
3,1092,901,1318,770,1237,573,1699,1335
2,4402,4444,1761,146,666,4713,4169,4551
1,0,0,0,0,0,0,0,0
