X,a,b,c,d,e,f,g,h
8,66,50,68,81,79,63,38,23
7,24,25,37,58,50,34,19,12
6,16,24,23,24,29,20,8,8
5,17,15,18,28,22,17,7,13
4,28,30,28,18,16,13,13,9
3,31,31,16,20,12,10,7,20
2,33,37,23,26,23,15,13,13
1,15,13,21,13,7,13,9,6
