X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,2,1,5,4,0,6,3,1
6,16,7,20,48,34,27,10,26
5,142,141,218,656,650,172,175,139
4,626,514,929,1152,1205,757,385,378
3,968,917,959,434,751,613,1408,1178
2,2530,2404,913,46,292,2677,2562,2781
1,0,0,0,0,0,0,0,0
