X,a,b,c,d,e,f,g,h
8,1,3,0,2,4,5,3,2
7,6,14,6,9,6,6,3,2
6,7,10,22,12,11,10,6,7
5,7,20,21,27,14,9,15,5
4,6,10,27,27,24,14,18,6
3,7,21,35,43,35,35,14,6
2,5,12,33,17,25,22,35,0
1,8,9,16,19,14,30,2,2
