X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,11,8,12,8,8,2,5,3
6,28,21,11,24,7,16,18,20
5,60,61,66,80,72,58,72,52
4,118,122,94,102,107,142,148,153
3,92,129,78,26,60,126,198,182
2,92,72,21,2,5,111,115,113
1,0,0,0,0,0,0,0,0
