X,a,b,c,d,e,f,g,h
8,2,3,5,2,4,8,0,0
7,7,11,16,8,6,7,5,3
6,10,32,23,19,20,14,7,17
5,12,30,34,36,28,21,31,9
4,11,18,53,56,45,46,19,13
3,11,36,64,110,97,81,36,27
2,12,67,58,64,63,41,127,8
1,11,28,51,28,28,74,4,2
