X,a,b,c,d,e,f,g,h
8,2,2,1,1,5,7,5,0
7,1,8,4,6,3,3,3,0
6,3,8,20,9,8,4,4,3
5,4,14,14,14,18,11,15,5
4,5,9,15,22,25,11,6,3
3,5,17,19,27,27,35,8,3
2,6,8,20,16,25,17,21,0
1,5,4,8,10,7,17,0,3
