X,a,b,c,d,e,f,g,h
8,0,1,0,1,0,1,0,0
7,1,4,2,3,1,3,1,3
6,1,3,4,12,6,7,7,9
5,3,10,13,7,17,12,17,8
4,3,13,21,32,26,24,23,16
3,6,19,23,35,47,41,34,31
2,8,10,23,25,38,47,75,31
1,2,10,9,11,14,35,37,31
