X,a,b,c,d,e,f,g,h
8,14,6,12,7,8,9,0,6
7,20,18,15,9,13,10,5,12
6,10,15,10,8,5,5,8,7
5,12,8,12,5,9,5,7,6
4,10,7,7,7,9,6,2,6
3,14,8,4,7,11,19,7,6
2,11,10,11,9,15,11,7,8
1,10,16,6,13,16,14,11,10
