X,a,b,c,d,e,f,g,h
8,5,0,1,3,2,0,0,4
7,6,7,6,7,9,8,13,9
6,16,9,20,16,16,13,11,34
5,22,31,22,26,22,28,35,66
4,82,25,56,56,75,66,80,67
3,56,272,111,271,134,219,104,66
2,21,69,652,622,634,101,20,4
1,23,52,75,581,65,22,2,1
