X,a,b,c,d,e,f,g,h
8,2,5,9,3,10,16,2,1
7,3,7,16,30,17,7,8,6
6,7,15,12,25,25,29,10,5
5,9,12,16,20,21,15,11,12
4,6,11,19,16,17,20,10,1
3,1,2,13,22,10,8,4,2
2,5,3,4,6,2,1,2,1
1,0,0,0,4,0,1,0,0
