X,a,b,c,d,e,f,g,h
8,9,12,14,17,7,6,4,5
7,44,53,53,46,31,21,7,18
6,31,21,34,53,34,19,9,14
5,28,19,41,43,46,19,20,11
4,25,28,51,50,48,27,22,19
3,39,55,56,91,90,84,65,50
2,43,46,106,172,133,86,46,22
1,338,260,423,593,583,444,132,135
