X,a,b,c,d,e,f,g,h
8,2,1,1,1,0,2,1,0
7,8,10,13,9,12,7,10,4
6,17,30,19,41,17,17,9,65
5,20,79,39,55,53,32,117,12
4,26,31,143,99,83,204,38,52
3,96,151,129,451,569,179,129,59
2,38,382,171,296,377,102,803,35
1,22,87,269,26,39,188,14,12
