X,a,b,c,d,e,f,g,h
8,6,34,42,64,42,39,8,3
7,25,49,94,102,117,53,30,6
6,18,44,58,60,43,59,48,25
5,26,31,29,23,33,26,30,21
4,19,22,16,20,24,26,22,22
3,13,15,12,11,12,14,13,10
2,11,22,19,16,10,8,4,4
1,8,12,15,9,8,2,3,9
