X,a,b,c,d,e,f,g,h
8,5064,110,49,53,231,2432,16,2581
7,9,1,0,1,0,1,2,1
6,0,0,0,0,0,3,1,0
5,0,0,0,0,1,0,0,0
4,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
