X,a,b,c,d,e,f,g,h
8,8,127,24,47,119,90,50,6
7,17,23,93,744,307,54,44,55
6,99,238,627,59,117,1031,173,34
5,123,13,228,228,207,101,21,118
4,30,93,91,78,136,53,115,18
3,1,16,11,22,16,5,5,5
2,1,8,8,3,2,2,3,0
1,3,0,0,1,1,2,0,2
