X,a,b,c,d,e,f,g,h
8,2,2,28,23,22,31,3,2
7,3,17,21,42,48,17,69,6
6,16,27,35,31,44,30,29,10
5,8,14,32,29,33,25,11,5
4,16,13,18,31,20,14,6,10
3,9,11,14,17,5,15,9,9
2,2,11,7,8,8,6,3,4
1,1,5,7,4,2,4,4,2
