X,a,b,c,d,e,f,g,h
8,2,3,6,6,4,7,2,0
7,7,9,13,7,8,10,5,4
6,12,30,24,24,23,20,7,22
5,14,36,41,34,28,29,32,12
4,8,18,55,67,58,56,23,12
3,16,48,76,120,122,91,39,39
2,11,76,71,82,82,51,159,13
1,13,33,56,32,30,102,8,6
