X,a,b,c,d,e,f,g,h
8,2,20,63,2904,58,5,0,0
7,0,9,606,213,291,12,2,0
6,6,238,23,83,14,58,12,2
5,175,2,20,37,14,7,10,22
4,5,17,5,8,11,1,1,26
3,4,0,8,1,0,1,1,2
2,3,4,0,0,0,1,0,0
1,1,0,0,0,0,0,0,2
