X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1899,1722,567,77,319,2660,2022,2667
6,1337,942,946,1013,1379,565,1857,1166
5,694,701,800,1057,935,639,375,408
4,186,322,309,247,294,160,94,102
3,18,26,27,31,21,19,6,16
2,1,3,1,1,2,2,3,3
1,0,0,0,0,0,0,0,0
