X,a,b,c,d,e,f,g,h
8,0,1,2,3,3,2,3,0
7,1,6,3,3,3,5,2,1
6,0,3,12,8,4,5,6,1
5,2,6,3,15,10,8,8,5
4,6,3,8,11,15,6,5,4
3,2,9,9,11,13,9,11,0
2,4,3,11,13,10,7,14,0
1,2,1,3,7,6,11,1,1
