X,a,b,c,d,e,f,g,h
8,0,2,3,4,2,2,3,0
7,2,6,3,3,2,8,3,1
6,1,3,13,6,4,3,5,3
5,2,10,5,16,13,7,10,3
4,8,6,10,10,13,9,4,2
3,1,6,12,12,15,9,9,2
2,4,5,13,15,14,8,15,0
1,1,3,3,8,10,11,0,1
