X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,2,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0
5,0,0,0,1,2,0,1,0
4,0,1,0,2,3,3,0,2
3,2,2,4,2,3,3,0,4
2,0,0,1,3,1,5,1,2
1,4896,193,233,527,607,2834,33,2081
