X,a,b,c,d,e,f,g,h
8,8,8,11,17,7,1,1,2
7,37,36,40,39,17,13,5,14
6,22,16,29,57,15,11,8,8
5,17,25,40,39,62,21,11,18
4,17,23,46,58,39,40,19,25
3,41,50,66,93,112,78,67,57
2,50,51,124,175,123,106,33,17
1,836,409,673,1084,958,956,166,328
