X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,6,2,7,10,10,5,10,3
6,20,19,30,55,46,51,16,35
5,169,163,230,558,550,191,181,154
4,571,531,714,807,862,673,404,417
3,874,883,734,300,557,623,1281,1111
2,1738,1582,570,25,175,1806,1827,1953
1,0,0,0,0,0,0,0,0
