X,a,b,c,d,e,f,g,h
8,7,45,31,28,68,90,29,4
7,7,19,59,250,120,43,43,49
6,33,142,199,66,107,394,101,26
5,62,14,138,135,127,85,19,66
4,26,59,78,62,82,63,68,22
3,5,20,33,35,20,11,9,5
2,3,7,15,9,8,8,1,2
1,2,0,1,3,0,0,0,0
