X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,10,6,4,3,5,4,4,3
6,12,13,6,11,3,10,10,11
5,29,22,16,31,33,26,35,31
4,45,37,27,35,42,57,55,62
3,33,45,26,8,16,47,65,57
2,23,19,5,0,2,28,36,30
1,0,0,0,0,0,0,0,0
