X,a,b,c,d,e,f,g,h
8,15,6,14,5,5,12,3,9
7,20,18,19,10,7,9,8,16
6,13,9,13,11,9,10,6,8
5,14,10,12,10,9,7,9,6
4,11,9,8,8,7,6,3,4
3,13,13,5,7,10,15,4,7
2,11,8,12,9,17,7,5,9
1,9,12,6,10,16,8,12,10
