X,a,b,c,d,e,f,g,h
8,0,1,0,0,0,0,0,0
7,1,1,2,2,0,2,1,1
6,2,3,3,8,6,7,4,2
5,4,8,8,5,15,6,13,3
4,0,8,29,39,38,34,30,11
3,6,13,42,63,66,72,62,37
2,9,13,26,54,73,83,149,88
1,7,16,16,19,31,45,158,66
