X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,20,14,2,0,1,38,14,15
6,24,29,21,22,33,44,71,36
5,44,34,27,28,44,45,57,65
4,16,20,10,8,19,18,25,28
3,13,4,8,4,8,8,6,7
2,4,7,1,6,3,1,5,2
1,0,0,0,0,0,0,0,0
