X,a,b,c,d,e,f,g,h
8,2121,555,905,1045,1081,1777,143,646
7,55,38,77,108,82,95,8,16
6,36,34,32,33,43,58,37,22
5,23,18,26,32,22,34,9,19
4,20,18,36,23,27,16,7,2
3,4,10,6,12,6,4,2,2
2,14,11,20,13,10,5,4,6
1,3,0,1,1,2,0,0,0
