X,a,b,c,d,e,f,g,h
8,0,3,1,0,1,0,0,1
7,6,3,3,3,1,2,2,1
6,2,2,1,13,1,0,1,2
5,4,5,10,7,15,5,3,1
4,9,9,3,18,10,9,1,5
3,19,10,31,28,25,34,15,19
2,18,13,36,50,24,45,9,7
1,2692,398,709,1310,1070,2158,93,948
