X,a,b,c,d,e,f,g,h
8,39,15,500,44,47,220,9,18
7,25,642,49,435,608,45,981,27
6,142,83,178,228,351,232,113,87
5,12,43,116,56,69,136,41,34
4,17,70,36,56,55,21,64,19
3,18,13,15,19,12,9,10,33
2,14,19,9,0,7,5,2,3
1,1,1,1,0,0,1,0,1
