X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1101,928,281,37,164,1541,1198,1608
6,911,676,593,581,885,489,1373,899
5,562,524,525,709,657,505,381,387
4,159,256,252,205,234,151,94,101
3,22,41,31,36,27,22,17,25
2,6,6,7,1,5,3,4,2
1,0,0,0,0,0,0,0,0
