X,a,b,c,d,e,f,g,h
8,0,1,1,1,0,2,1,0
7,1,3,5,1,4,3,8,2
6,1,9,4,6,6,10,5,6
5,4,10,8,6,11,14,11,7
4,4,8,22,18,25,22,18,11
3,6,13,17,18,25,31,32,24
2,5,13,15,22,27,32,53,18
1,1,3,10,10,17,25,20,13
