X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,10,5,13,15,10,7,4,3
6,29,27,30,38,26,37,21,25
5,124,101,107,204,187,104,121,91
4,274,275,257,267,295,338,288,292
3,307,338,241,74,170,299,570,467
2,370,305,85,7,23,418,436,437
1,0,0,0,0,0,0,0,0
