X,a,b,c,d,e,f,g,h
8,19,59,113,1163,83,15,1,0
7,10,48,806,330,459,34,7,2
6,38,288,77,120,51,130,33,20
5,160,17,44,42,36,27,34,30
4,19,28,15,14,6,14,12,38
3,7,4,11,4,6,2,2,11
2,13,14,2,4,1,3,2,5
1,2,0,2,0,1,0,0,1
