X,a,b,c,d,e,f,g,h
8,8,9,2,2,4,3,4,3
7,8,6,4,6,4,2,4,6
6,8,7,5,5,1,7,8,2
5,6,4,2,8,6,3,5,5
4,2,8,3,4,0,3,0,2
3,4,5,2,3,6,4,2,3
2,5,2,9,2,10,4,2,4
1,2,2,7,9,2,6,5,3
