X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,2,2,0,0,0,0,0
6,0,1,0,4,2,1,1,0
5,4,2,3,2,7,2,6,0
4,2,4,14,13,21,15,6,8
3,2,10,28,44,59,60,43,22
2,6,15,33,39,66,102,169,120
1,10,29,25,14,23,67,335,121
