X,a,b,c,d,e,f,g,h
8,2,290,20,28,97,59,80,1
7,9,8,68,1145,389,25,16,36
6,140,266,1113,36,59,1890,138,50
5,159,2,185,178,186,77,8,120
4,7,90,34,72,148,25,104,4
3,0,8,5,15,4,1,4,2
2,0,2,4,0,0,3,3,0
1,2,0,0,0,0,3,0,1
