X,a,b,c,d,e,f,g,h
8,0,1,0,0,1,0,0,0
7,0,1,1,1,0,2,2,0
6,4,4,1,7,8,3,1,2
5,1,11,8,11,17,10,13,6
4,0,14,32,43,47,38,25,12
3,7,12,50,67,83,85,71,52
2,8,14,30,55,87,98,178,107
1,9,22,16,16,33,64,202,83
