X,a,b,c,d,e,f,g,h
8,0,1,1,0,0,2,1,0
7,0,2,2,0,7,2,2,1
6,0,4,3,6,3,6,5,2
5,1,3,4,4,7,5,1,0
4,0,2,4,5,4,7,2,1
3,0,0,1,3,4,1,1,2
2,0,1,5,1,1,2,1,0
1,0,0,0,0,0,0,1,0
