X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,8,9,12,8,6,3,6,4
6,26,20,9,25,8,14,22,20
5,51,59,59,71,67,55,68,48
4,115,112,81,92,103,140,134,137
3,85,118,69,24,57,110,184,162
2,73,58,18,2,5,95,98,98
1,0,0,0,0,0,0,0,0
