X,a,b,c,d,e,f,g,h
8,13,50,46,88,53,46,5,4
7,26,53,133,110,149,64,33,7
6,21,85,76,84,49,81,53,23
5,33,27,25,35,43,35,34,19
4,26,31,21,25,25,29,26,27
3,14,14,17,18,13,17,10,13
2,17,23,10,12,10,4,4,10
1,8,6,11,4,6,3,2,7
