X,a,b,c,d,e,f,g,h
8,2,1,0,0,0,0,0,3
7,5,7,10,0,9,6,5,7
6,13,10,10,21,3,10,3,67
5,7,80,22,35,33,16,254,12
4,24,15,256,91,56,383,12,107
3,84,212,107,783,858,176,136,37
2,41,547,199,427,700,69,1160,35
1,13,41,799,14,20,319,9,9
