X,a,b,c,d,e,f,g,h
8,0,1,3,1,0,1,0,0
7,1,3,4,3,4,2,4,4
6,1,1,7,7,7,6,6,1
5,3,5,15,14,14,7,5,2
4,2,7,8,14,15,8,5,4
3,4,8,19,16,18,23,9,5
2,3,1,6,18,10,11,2,2
1,0,4,5,2,4,12,4,1
