X,a,b,c,d,e,f,g,h
8,10,17,31,51,22,39,6,4
7,14,46,58,74,80,34,30,7
6,18,30,43,50,39,43,39,23
5,19,28,29,27,28,32,28,11
4,17,12,18,23,21,12,14,32
3,14,12,8,16,14,10,10,12
2,7,22,13,12,9,6,2,7
1,4,6,17,12,6,6,4,5
