X,a,b,c,d,e,f,g,h
8,7,3,2,5,1,0,2,2
7,21,18,9,7,7,9,5,15
6,19,12,16,12,13,12,16,32
5,13,27,19,24,18,26,27,39
4,31,32,49,71,70,50,73,65
3,29,105,93,174,137,133,75,41
2,25,54,233,258,282,82,32,9
1,18,21,53,137,54,18,5,5
