X,a,b,c,d,e,f,g,h
8,106,94,106,120,141,122,62,35
7,29,41,50,75,74,44,26,15
6,21,26,30,39,35,23,15,13
5,17,17,25,40,24,27,14,14
4,27,29,30,31,22,28,11,14
3,29,46,23,16,14,5,7,12
2,46,44,37,30,29,12,11,20
1,19,17,14,25,14,7,7,10
