X,a,b,c,d,e,f,g,h
8,0,0,0,0,1,0,0,0
7,1,3,2,0,0,0,1,0
6,0,3,2,7,2,1,1,1
5,2,6,4,3,2,2,1,1
4,7,4,1,10,6,5,3,3
3,14,9,18,13,11,21,5,14
2,11,7,20,30,13,24,5,4
1,3249,335,574,1155,951,2416,64,1174
