X,a,b,c,d,e,f,g,h
8,3,0,0,1,0,0,1,0
7,2,3,5,0,0,5,4,3
6,3,1,6,8,1,4,2,33
5,1,139,10,17,31,6,378,5
4,22,4,365,50,27,416,4,132
3,39,239,55,993,963,108,91,23
2,22,525,150,377,855,27,1295,15
1,3,8,1737,8,4,611,0,2
