X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0
6,12,1,0,4,0,0,0,0
5,0,12,14,148,250,1,2,0
4,56,12,1071,1630,1210,154,6,17
3,94,107,282,239,466,68,709,68
2,3116,3110,1560,675,1017,3025,2548,3183
1,0,0,0,0,0,0,0,0
