X,a,b,c,d,e,f,g,h
8,2,6,10,19,8,5,2,1
7,11,8,12,19,17,8,2,2
6,2,13,12,16,11,5,8,2
5,1,5,11,5,11,9,9,10
4,5,5,11,7,4,6,5,13
3,5,6,6,7,5,3,5,3
2,4,6,10,5,6,3,2,2
1,3,8,8,6,7,3,1,4
