X,a,b,c,d,e,f,g,h
8,4,8,8,16,30,46,117,38
7,6,12,31,44,68,90,157,72
6,3,13,23,67,58,71,56,38
5,4,14,8,25,31,38,31,13
4,4,6,5,12,11,16,18,7
3,5,7,4,4,4,3,6,6
2,0,3,1,3,4,1,1,0
1,0,0,0,1,0,0,0,0
