X,a,b,c,d,e,f,g,h
8,1,0,1,2,2,2,0,1
7,13,16,17,5,10,9,8,7
6,25,33,22,37,22,21,11,37
5,18,54,34,56,52,31,84,24
4,20,32,101,88,72,115,27,37
3,63,85,108,260,317,152,96,60
2,35,248,135,181,224,86,503,23
1,19,70,145,34,42,140,11,10
