X,a,b,c,d,e,f,g,h
8,19,9,122,53,57,121,8,9
7,14,150,41,151,127,43,266,21
6,64,53,100,86,123,108,61,79
5,16,24,62,62,57,54,37,18
4,20,35,39,60,32,28,26,18
3,14,12,18,27,15,17,8,15
2,4,12,14,5,5,6,3,3
1,2,3,4,3,1,4,1,0
