X,a,b,c,d,e,f,g,h
8,3,1,1,0,1,0,0,2
7,3,4,4,1,2,6,5,11
6,12,3,9,7,7,9,10,23
5,13,11,14,27,13,15,18,54
4,68,24,39,57,54,34,48,54
3,30,221,78,235,103,187,67,36
2,13,48,597,529,589,79,13,5
1,18,37,73,656,58,12,2,0
