X,a,b,c,d,e,f,g,h
8,14,9,7,5,4,9,5,9
7,17,15,7,12,3,5,5,8
6,9,7,15,4,10,6,4,8
5,14,5,6,3,6,7,7,6
4,1,4,3,11,3,5,3,2
3,7,12,3,6,8,9,2,3
2,5,5,9,8,8,11,11,3
1,5,3,12,8,6,3,8,9
