X,a,b,c,d,e,f,g,h
8,1179,470,766,926,906,1139,182,378
7,58,49,122,155,103,106,35,18
6,42,40,64,57,65,56,38,35
5,22,33,36,38,54,36,19,17
4,27,31,51,34,35,32,8,9
3,15,19,20,23,16,10,4,5
2,34,29,30,20,15,9,5,5
1,7,2,6,11,4,0,1,1
