X,a,b,c,d,e,f,g,h
8,5,5,7,2,6,3,5,7
7,9,16,7,8,7,5,3,5
6,11,11,4,11,12,9,8,9
5,11,10,18,15,14,8,14,15
4,20,21,25,22,19,22,23,22
3,14,34,45,55,55,27,32,15
2,8,26,71,75,89,42,16,2
1,5,11,26,48,25,14,3,2
