X,a,b,c,d,e,f,g,h
8,0,1,2,4,4,0,0,2
7,6,8,12,6,12,11,4,2
6,6,25,45,47,14,14,10,5
5,23,40,65,58,64,54,50,21
4,36,14,71,106,82,46,36,33
3,12,66,136,76,78,176,82,11
2,6,15,29,109,86,38,19,22
1,4,29,26,32,32,51,18,2
