X,a,b,c,d,e,f,g,h
8,0,0,0,0,0,0,0,0
7,1,1,2,0,2,4,3,1
6,4,1,14,13,18,16,2,11
5,97,116,179,644,630,119,135,101
4,603,410,1069,1552,1574,688,305,294
3,935,819,1072,570,915,511,1420,1150
2,3207,3188,1243,79,428,3460,3128,3392
1,0,0,0,0,0,0,0,0
